  0.10000000E+001  0.00000000E+000 -0.19949144E+001  0.00000000E+000  0.15000000E+001  0.00000000E+000  0.15000000E+001  0.00000000E+000  0.54881237E-007  0.00000000E+000  0.54881237E-007  0.00000000E+000  0.50000000E+000  0.00000000E+000 -0.18293746E-007  0.00000000E+000  0.99891001E-015  0.00000000E+000
  0.99956192E+000 -0.44904941E-003 -0.99956192E+000  0.44904941E-003  0.15014128E+001  0.15438139E-002  0.15014128E+001  0.15438074E-002  0.99204722E-002  0.98949164E-002  0.99201465E-002  0.98939417E-002  0.50047092E+000  0.51460248E-003 -0.33067155E-002 -0.32979806E-002  0.14114419E-028 -0.30070518E-018
  0.99955694E+000 -0.45427636E-003 -0.99955694E+000  0.45427636E-003  0.15014299E+001  0.15638699E-002  0.15014299E+001  0.15638631E-002  0.10030259E-001  0.10004134E-001  0.10029923E-001  0.10003127E-001  0.50047663E+000  0.52128771E-003 -0.33433076E-002 -0.33343756E-002  0.28247920E-039 -0.30403129E-018
  0.99955190E+000 -0.45956671E-003 -0.99955190E+000  0.45956671E-003  0.15014473E+001  0.15842132E-002  0.15014473E+001  0.15842062E-002  0.10141258E-001  0.10114551E-001  0.10140910E-001  0.10113510E-001  0.50048242E+000  0.52806872E-003 -0.33803034E-002 -0.33711700E-002  0.57818895E-050 -0.30739560E-018
  0.99954680E+000 -0.46492127E-003 -0.99954680E+000  0.46492127E-003  0.15014649E+001  0.16048485E-002  0.15014649E+001  0.16048412E-002  0.10253482E-001  0.10226180E-001  0.10253123E-001  0.10225104E-001  0.50048829E+000  0.53494705E-003 -0.34177076E-002 -0.34083680E-002  0.12016658E-060 -0.31079703E-018
  0.99954164E+000 -0.47034087E-003 -0.10006999E+001  0.47034143E-003  0.15014827E+001  0.16257805E-002  0.15014827E+001  0.16257728E-002  0.10366945E-001  0.10339034E-001  0.10366573E-001  0.10337922E-001  0.50049423E+000  0.54192427E-003 -0.34555244E-002 -0.34459740E-002  0.41717387E-007 -0.41431280E-002
  0.99953642E+000 -0.47582637E-003 -0.99953599E+000  0.47582637E-003  0.15015007E+001  0.16470140E-002  0.15015007E+001  0.16470059E-002  0.10481659E-001  0.10453127E-001  0.10481275E-001  0.10451978E-001  0.50050025E+000  0.54900197E-003 -0.34937584E-002 -0.34839926E-002 -0.15603937E-010  0.15326256E-005
  0.99953114E+000 -0.48137862E-003 -0.99953114E+000  0.48137862E-003  0.15015190E+001  0.16685538E-002  0.15015190E+001  0.16685453E-002  0.10597640E-001  0.10568472E-001  0.10597243E-001  0.10567284E-001  0.50050634E+000  0.55618178E-003 -0.35324143E-002 -0.35224280E-002  0.87104859E-018 -0.84612850E-013
  0.99952579E+000 -0.48699849E-003 -0.99952579E+000  0.48699849E-003  0.15015376E+001  0.16904048E-002  0.15015376E+001  0.16903960E-002  0.10714900E-001  0.10685083E-001  0.10714490E-001  0.10683855E-001  0.50051252E+000  0.56346535E-003 -0.35714966E-002 -0.35612849E-002  0.17154930E-028 -0.32478383E-018
  0.99952039E+000 -0.49268686E-003 -0.99952039E+000  0.49268686E-003  0.15015563E+001  0.17125723E-002  0.15015563E+001  0.17125631E-002  0.10833454E-001  0.10802972E-001  0.10833030E-001  0.10801703E-001  0.50051878E+000  0.57085436E-003 -0.36110100E-002 -0.36005678E-002  0.35037230E-039 -0.32837543E-018
  0.99951492E+000 -0.49844463E-003 -0.99951492E+000  0.49844463E-003  0.15015754E+001  0.17350612E-002  0.15015754E+001  0.17350516E-002  0.10953316E-001  0.10922155E-001  0.10952878E-001  0.10920844E-001  0.50052512E+000  0.57835052E-003 -0.36509593E-002 -0.36402812E-002  0.73186407E-050 -0.33200830E-018
  0.99950939E+000 -0.50427270E-003 -0.99950939E+000  0.50427270E-003  0.15015946E+001  0.17578768E-002  0.15015946E+001  0.17578667E-002  0.11074500E-001  0.11042646E-001  0.11074047E-001  0.11041290E-001  0.50053154E+000  0.58595558E-003 -0.36913491E-002 -0.36804300E-002  0.15522500E-060 -0.33568125E-018
  0.99950379E+000 -0.51017200E-003 -0.99950379E+000  0.51017200E-003  0.15016142E+001  0.17810244E-002  0.15016142E+001  0.17810139E-002  0.11197022E-001  0.11164457E-001  0.11196553E-001  0.11163056E-001  0.50053805E+000  0.59367131E-003 -0.37321844E-002 -0.37210187E-002  0.00000000E+000 -0.33939470E-018
  0.99949813E+000 -0.51614345E-003 -0.99949813E+000  0.51614345E-003  0.15016339E+001  0.18045095E-002  0.15016339E+001  0.18044986E-002  0.11320894E-001  0.11287605E-001  0.11320410E-001  0.11286156E-001  0.50054465E+000  0.60149953E-003 -0.37734701E-002 -0.37620521E-002  0.00000000E+000 -0.34314910E-018
  0.99949240E+000 -0.52218801E-003 -0.99949240E+000  0.52218801E-003  0.15016540E+001  0.18283376E-002  0.15016540E+001  0.18283262E-002  0.11446133E-001  0.11412102E-001  0.11445633E-001  0.11410605E-001  0.50055133E+000  0.60944207E-003 -0.38152110E-002 -0.38035351E-002  0.00000000E+000 -0.34694491E-018
  0.99948661E+000 -0.52830664E-003 -0.99948661E+000  0.52830664E-003  0.15016743E+001  0.18525143E-002  0.15016743E+001  0.18525024E-002  0.11572753E-001  0.11537964E-001  0.11572236E-001  0.11536417E-001  0.50055810E+000  0.61750080E-003 -0.38574121E-002 -0.38454724E-002  0.00000000E+000 -0.35078256E-018
  0.99948074E+000 -0.53450032E-003 -0.99948074E+000  0.53450032E-003  0.15016949E+001  0.18770454E-002  0.15016949E+001  0.18770329E-002  0.11700770E-001  0.11665206E-001  0.11700236E-001  0.11663607E-001  0.50056495E+000  0.62567763E-003 -0.39000786E-002 -0.38878691E-002  0.00000000E+000 -0.35466253E-018
  0.99947481E+000 -0.54077002E-003 -0.99947481E+000  0.54077002E-003  0.15017157E+001  0.19019366E-002  0.15017157E+001  0.19019235E-002  0.11830199E-001  0.11793842E-001  0.11829646E-001  0.11792190E-001  0.50057190E+000  0.63397450E-003 -0.39432154E-002 -0.39307300E-002  0.00000000E+000 -0.35858528E-018
  0.99946881E+000 -0.54711676E-003 -0.99946881E+000  0.54711676E-003  0.15017368E+001  0.19271938E-002  0.15017368E+001  0.19271802E-002  0.11961054E-001  0.11923888E-001  0.11960483E-001  0.11922180E-001  0.50057895E+000  0.64239340E-003 -0.39868277E-002 -0.39740602E-002  0.00000000E+000 -0.36255127E-018
  0.99946273E+000 -0.55354155E-003 -0.99946273E+000  0.55354155E-003  0.15017582E+001  0.19528233E-002  0.15017582E+001  0.19528090E-002  0.12093353E-001  0.12055359E-001  0.12092763E-001  0.12053594E-001  0.50058608E+000  0.65093634E-003 -0.40309208E-002 -0.40178646E-002  0.00000000E+000 -0.36656097E-018
  0.99945659E+000 -0.56004543E-003 -0.99945659E+000  0.56004543E-003  0.15017799E+001  0.19788310E-002  0.15017799E+001  0.19788161E-002  0.12227110E-001  0.12188270E-001  0.12226500E-001  0.12186446E-001  0.50059331E+000  0.65960535E-003 -0.40754999E-002 -0.40621486E-002  0.00000000E+000 -0.37061488E-018
  0.99945037E+000 -0.56662945E-003 -0.99945037E+000  0.56662945E-003  0.15018019E+001  0.20052232E-002  0.15018019E+001  0.20052076E-002  0.12362341E-001  0.12322637E-001  0.12361711E-001  0.12320751E-001  0.50060064E+000  0.66840255E-003 -0.41205703E-002 -0.41069171E-002  0.00000000E+000 -0.37471346E-018
  0.99944409E+000 -0.57329466E-003 -0.99944409E+000  0.57329466E-003  0.15018242E+001  0.20320064E-002  0.15018242E+001  0.20319901E-002  0.12499064E-001  0.12458475E-001  0.12498412E-001  0.12456526E-001  0.50060806E+000  0.67733004E-003 -0.41661375E-002 -0.41521754E-002  0.00000000E+000 -0.37885721E-018
  0.99943772E+000 -0.58004215E-003 -0.99943772E+000  0.58004215E-003  0.15018468E+001  0.20591870E-002  0.15018468E+001  0.20591700E-002  0.12637293E-001  0.12595801E-001  0.12636620E-001  0.12593787E-001  0.50061559E+000  0.68639000E-003 -0.42122067E-002 -0.41979289E-002  0.00000000E+000 -0.38304662E-018
  0.99943128E+000 -0.58687302E-003 -0.99943128E+000  0.58687302E-003  0.15018696E+001  0.20867716E-002  0.15018696E+001  0.20867539E-002  0.12777047E-001  0.12734630E-001  0.12776351E-001  0.12732548E-001  0.50062321E+000  0.69558462E-003 -0.42587836E-002 -0.42441828E-002  0.00000000E+000 -0.38728219E-018
  0.99942477E+000 -0.59378836E-003 -0.99942477E+000  0.59378836E-003  0.15018928E+001  0.21147671E-002  0.15018928E+001  0.21147485E-002  0.12918340E-001  0.12874979E-001  0.12917621E-001  0.12872828E-001  0.50063094E+000  0.70491616E-003 -0.43058736E-002 -0.42909425E-002  0.00000000E+000 -0.39156443E-018
  0.99941818E+000 -0.60078932E-003 -0.99941818E+000  0.60078932E-003  0.15019163E+001  0.21431801E-002  0.15019163E+001  0.21431607E-002  0.13061191E-001  0.13016864E-001  0.13060447E-001  0.13014641E-001  0.50063877E+000  0.71438691E-003 -0.43534825E-002 -0.43382135E-002  0.00000000E+000 -0.39589385E-018
  0.99941151E+000 -0.60787702E-003 -0.99941151E+000  0.60787702E-003  0.15019401E+001  0.21720178E-002  0.15019401E+001  0.21719975E-002  0.13205616E-001  0.13160302E-001  0.13204847E-001  0.13158004E-001  0.50064671E+000  0.72399918E-003 -0.44016157E-002 -0.43860013E-002  0.00000000E+000 -0.40027096E-018
  0.99940476E+000 -0.61505265E-003 -0.99940476E+000  0.61505265E-003  0.15019643E+001  0.22012873E-002  0.15019642E+001  0.22012661E-002  0.13351632E-001  0.13305309E-001  0.13350838E-001  0.13302934E-001  0.50065475E+000  0.73375536E-003 -0.44502792E-002 -0.44343113E-002  0.00000000E+000 -0.40469629E-018
  0.99939794E+000 -0.62231736E-003 -0.99939794E+000  0.62231736E-003  0.15019887E+001  0.22309957E-002  0.15019887E+001  0.22309736E-002  0.13499257E-001  0.13451902E-001  0.13498436E-001  0.13449448E-001  0.50066290E+000  0.74365785E-003 -0.44994787E-002 -0.44831493E-002  0.00000000E+000 -0.40917035E-018
  0.99939103E+000 -0.62967237E-003 -0.99939103E+000  0.62967237E-003  0.15020135E+001  0.22611505E-002  0.15020135E+001  0.22611274E-002  0.13648508E-001  0.13600100E-001  0.13647660E-001  0.13597563E-001  0.50067116E+000  0.75370912E-003 -0.45492200E-002 -0.45325209E-002  0.00000000E+000 -0.41369369E-018
  0.99938404E+000 -0.63711887E-003 -0.99938404E+000  0.63711887E-003  0.15020386E+001  0.22917592E-002  0.15020386E+001  0.22917350E-002  0.13799404E-001  0.13749917E-001  0.13798527E-001  0.13747296E-001  0.50067953E+000  0.76391168E-003 -0.45995091E-002 -0.45824319E-002  0.00000000E+000 -0.41826684E-018
  0.99937697E+000 -0.64465811E-003 -0.99937697E+000  0.64465811E-003  0.15020641E+001  0.23228295E-002  0.15020641E+001  0.23228042E-002  0.13951962E-001  0.13901373E-001  0.13951056E-001  0.13898664E-001  0.50068802E+000  0.77426807E-003 -0.46503519E-002 -0.46328880E-002  0.00000000E+000 -0.42289035E-018
  0.99936981E+000 -0.65229133E-003 -0.99936981E+000  0.65229133E-003  0.15020899E+001  0.23543691E-002  0.15020899E+001  0.23543427E-002  0.14106200E-001  0.14054485E-001  0.14105264E-001  0.14051685E-001  0.50069662E+000  0.78478089E-003 -0.47017545E-002 -0.46838950E-002  0.00000000E+000 -0.42756476E-018
  0.99936257E+000 -0.66001979E-003 -0.99936257E+000  0.66001979E-003  0.15021160E+001  0.23863860E-002  0.15021160E+001  0.23863584E-002  0.14262137E-001  0.14209271E-001  0.14261169E-001  0.14206377E-001  0.50070534E+000  0.79545280E-003 -0.47537230E-002 -0.47354589E-002  0.00000000E+000 -0.43229064E-018
  0.99935525E+000 -0.66784480E-003 -0.99935525E+000  0.66784480E-003  0.15021425E+001  0.24188883E-002  0.15021425E+001  0.24188595E-002  0.14419791E-001  0.14365748E-001  0.14418791E-001  0.14362757E-001  0.50071418E+000  0.80628649E-003 -0.48062636E-002 -0.47875857E-002  0.00000000E+000 -0.43706854E-018
  0.99934783E+000 -0.67576764E-003 -0.99934783E+000  0.67576764E-003  0.15021694E+001  0.24518842E-002  0.15021694E+001  0.24518541E-002  0.14579182E-001  0.14523935E-001  0.14578148E-001  0.14520844E-001  0.50072313E+000  0.81728470E-003 -0.48593825E-002 -0.48402814E-002  0.00000000E+000 -0.44189903E-018
  0.99934033E+000 -0.68378965E-003 -0.99934033E+000  0.68378965E-003  0.15021967E+001  0.24853822E-002  0.15021966E+001  0.24853507E-002  0.14740327E-001  0.14683851E-001  0.14739258E-001  0.14680656E-001  0.50073221E+000  0.82845025E-003 -0.49130861E-002 -0.48935520E-002  0.00000000E+000 -0.44678268E-018
  0.99933274E+000 -0.69191218E-003 -0.99933274E+000  0.69191218E-003  0.15022243E+001  0.25193908E-002  0.15022243E+001  0.25193579E-002  0.14903247E-001  0.14845513E-001  0.14902142E-001  0.14842211E-001  0.50074142E+000  0.83978596E-003 -0.49673807E-002 -0.49474038E-002  0.00000000E+000 -0.45172009E-018
  0.99932506E+000 -0.70013658E-003 -0.99932506E+000  0.70013658E-003  0.15022523E+001  0.25539186E-002  0.15022522E+001  0.25538843E-002  0.15067960E-001  0.15008941E-001  0.15066818E-001  0.15005529E-001  0.50075075E+000  0.85129476E-003 -0.50222727E-002 -0.50018429E-002  0.00000000E+000 -0.45671182E-018
  0.99931729E+000 -0.70846425E-003 -0.99931729E+000  0.70846425E-003  0.15022806E+001  0.25889747E-002  0.15022806E+001  0.25889388E-002  0.15234486E-001  0.15174154E-001  0.15233306E-001  0.15170627E-001  0.50076021E+000  0.86297960E-003 -0.50777688E-002 -0.50568757E-002  0.00000000E+000 -0.46175848E-018
  0.99930943E+000 -0.71689659E-003 -0.99930943E+000  0.71689659E-003  0.15023094E+001  0.26245680E-002  0.15023094E+001  0.26245305E-002  0.15402845E-001  0.15341170E-001  0.15401626E-001  0.15337525E-001  0.50076979E+000  0.87484349E-003 -0.51338754E-002 -0.51125085E-002  0.00000000E+000 -0.46686066E-018
  0.99930147E+000 -0.72543504E-003 -0.99930147E+000  0.72543504E-003  0.15023386E+001  0.26607077E-002  0.15023385E+001  0.26606685E-002  0.15573058E-001  0.15510010E-001  0.15571797E-001  0.15506243E-001  0.50077951E+000  0.88688950E-003 -0.51905992E-002 -0.51687476E-002  0.00000000E+000 -0.47201897E-018
  0.99929342E+000 -0.73408103E-003 -0.99929342E+000  0.73408103E-003  0.15023681E+001  0.26974033E-002  0.15023681E+001  0.26973623E-002  0.15745143E-001  0.15680692E-001  0.15743841E-001  0.15676799E-001  0.50078937E+000  0.89912076E-003 -0.52479469E-002 -0.52255996E-002  0.00000000E+000 -0.47723402E-018
  0.99928527E+000 -0.74283604E-003 -0.99928527E+000  0.74283604E-003  0.15023981E+001  0.27346642E-002  0.15023981E+001  0.27346214E-002  0.15919123E-001  0.15853237E-001  0.15917776E-001  0.15849213E-001  0.50079936E+000  0.91154046E-003 -0.53059254E-002 -0.52830710E-002  0.00000000E+000 -0.48250642E-018
  0.99927702E+000 -0.75170158E-003 -0.99927702E+000  0.75170158E-003  0.15024285E+001  0.27725003E-002  0.15024285E+001  0.27724555E-002  0.16095016E-001  0.16027664E-001  0.16093625E-001  0.16023505E-001  0.50080949E+000  0.92415185E-003 -0.53645415E-002 -0.53411685E-002  0.00000000E+000 -0.48783681E-018
  0.99926868E+000 -0.76067914E-003 -0.99926868E+000  0.76067914E-003  0.15024593E+001  0.28109214E-002  0.15024593E+001  0.28108747E-002  0.16272845E-001  0.16203993E-001  0.16271407E-001  0.16199696E-001  0.50081975E+000  0.93695822E-003 -0.54238022E-002 -0.53998986E-002  0.00000000E+000 -0.49322582E-018
  0.99926024E+000 -0.76977028E-003 -0.99926024E+000  0.76977028E-003  0.15024905E+001  0.28499377E-002  0.15024905E+001  0.28498889E-002  0.16452630E-001  0.16382246E-001  0.16451143E-001  0.16377805E-001  0.50083016E+000  0.94996295E-003 -0.54837145E-002 -0.54592682E-002  0.00000000E+000 -0.49867408E-018
  0.99925169E+000 -0.77897656E-003 -0.99925169E+000  0.77897656E-003  0.15025222E+001  0.28895595E-002  0.15025222E+001  0.28895084E-002  0.16634392E-001  0.16562442E-001  0.16632856E-001  0.16557852E-001  0.50084072E+000  0.96316948E-003 -0.55442854E-002 -0.55192841E-002  0.00000000E+000 -0.50418223E-018
  0.99924304E+000 -0.78829955E-003 -0.99924304E+000  0.78829955E-003  0.15025543E+001  0.29297972E-002  0.15025543E+001  0.29297439E-002  0.16818154E-001  0.16744603E-001  0.16816567E-001  0.16739859E-001  0.50085142E+000  0.97658130E-003 -0.56055222E-002 -0.55799531E-002  0.00000000E+000 -0.50975094E-018
  0.99923429E+000 -0.79774089E-003 -0.99923429E+000  0.79774089E-003  0.15025868E+001  0.29706617E-002  0.15025868E+001  0.29706059E-002  0.17003937E-001  0.16928749E-001  0.17002296E-001  0.16923846E-001  0.50086227E+000  0.99020198E-003 -0.56674321E-002 -0.56412822E-002  0.00000000E+000 -0.51538085E-018
  0.99922544E+000 -0.80730219E-003 -0.99922544E+000  0.80730219E-003  0.15026198E+001  0.30121636E-002  0.15026198E+001  0.30121054E-002  0.17191763E-001  0.17114902E-001  0.17190067E-001  0.17109835E-001  0.50087327E+000  0.10040351E-002 -0.57300224E-002 -0.57032783E-002  0.00000000E+000 -0.52107264E-018
  0.99921648E+000 -0.81698513E-003 -0.99921648E+000  0.81698513E-003  0.15026533E+001  0.30543143E-002  0.15026533E+001  0.30542535E-002  0.17381654E-001  0.17303082E-001  0.17379901E-001  0.17297846E-001  0.50088443E+000  0.10180845E-002 -0.57933005E-002 -0.57659487E-002  0.00000000E+000 -0.52682698E-018
  0.99920741E+000 -0.82679139E-003 -0.99920741E+000  0.82679139E-003  0.15026872E+001  0.30971250E-002  0.15026872E+001  0.30970614E-002  0.17573633E-001  0.17493313E-001  0.17571822E-001  0.17487902E-001  0.50089574E+000  0.10323538E-002 -0.58572738E-002 -0.58293005E-002  0.00000000E+000 -0.53264455E-018
  0.99919823E+000 -0.83672268E-003 -0.99919823E+000  0.83672268E-003  0.15027217E+001  0.31406072E-002  0.15027216E+001  0.31405408E-002  0.17767722E-001  0.17685615E-001  0.17765850E-001  0.17680023E-001  0.50090721E+000  0.10468469E-002 -0.59219501E-002 -0.58933409E-002  0.00000000E+000 -0.53852603E-018
  0.99918894E+000 -0.84678074E-003 -0.99918894E+000  0.84678074E-003  0.15027566E+001  0.31847727E-002  0.15027565E+001  0.31847033E-002  0.17963945E-001  0.17880011E-001  0.17962010E-001  0.17874231E-001  0.50091885E+000  0.10615678E-002 -0.59873368E-002 -0.59580772E-002  0.00000000E+000 -0.54447212E-018
  0.99917954E+000 -0.85696733E-003 -0.99917954E+000  0.85696733E-003  0.15027919E+001  0.32296334E-002  0.15027919E+001  0.32295609E-002  0.18162325E-001  0.18076523E-001  0.18160325E-001  0.18070550E-001  0.50093064E+000  0.10765203E-002 -0.60534417E-002 -0.60235167E-002  0.00000000E+000 -0.55048352E-018
  0.99917003E+000 -0.86728425E-003 -0.99917003E+000  0.86728425E-003  0.15028278E+001  0.32752016E-002  0.15028278E+001  0.32751258E-002  0.18362885E-001  0.18275174E-001  0.18360818E-001  0.18269001E-001  0.50094261E+000  0.10917086E-002 -0.61202727E-002 -0.60896671E-002  0.00000000E+000 -0.55656094E-018
  0.99916040E+000 -0.87773333E-003 -0.99916040E+000  0.87773333E-003  0.15028642E+001  0.33214897E-002  0.15028642E+001  0.33214105E-002  0.18565648E-001  0.18475987E-001  0.18563512E-001  0.18469607E-001  0.50095474E+000  0.11071368E-002 -0.61878375E-002 -0.61565357E-002  0.00000000E+000 -0.56270511E-018
  0.99915066E+000 -0.88831640E-003 -0.99915066E+000  0.88831640E-003  0.15029011E+001  0.33685104E-002  0.15029011E+001  0.33684276E-002  0.18770640E-001  0.18678983E-001  0.18768433E-001  0.18672390E-001  0.50096704E+000  0.11228092E-002 -0.62561442E-002 -0.62241302E-002  0.00000000E+000 -0.56891673E-018
  0.99914080E+000 -0.89903534E-003 -0.99914080E+000  0.89903534E-003  0.15029386E+001  0.34162765E-002  0.15029386E+001  0.34161900E-002  0.18977884E-001  0.18884188E-001  0.18975602E-001  0.18877375E-001  0.50097952E+000  0.11387300E-002 -0.63252008E-002 -0.62924582E-002  0.00000000E+000 -0.57519655E-018
  0.99913082E+000 -0.90989207E-003 -0.99913082E+000  0.90989207E-003  0.15029765E+001  0.34648013E-002  0.15029765E+001  0.34647109E-002  0.19187404E-001  0.19091624E-001  0.19185046E-001  0.19084583E-001  0.50099217E+000  0.11549036E-002 -0.63950154E-002 -0.63615276E-002  0.00000000E+000 -0.58154530E-018
  0.99912071E+000 -0.92088852E-003 -0.99912071E+000  0.92088852E-003  0.15030150E+001  0.35140981E-002  0.15030150E+001  0.35140037E-002  0.19399226E-001  0.19301315E-001  0.19396789E-001  0.19294038E-001  0.50100501E+000  0.11713346E-002 -0.64655964E-002 -0.64313461E-002  0.00000000E+000 -0.58796374E-018
  0.99911049E+000 -0.93202665E-003 -0.99911049E+000  0.93202665E-003  0.15030541E+001  0.35641806E-002  0.15030541E+001  0.35640820E-002  0.19613374E-001  0.19513286E-001  0.19610856E-001  0.19505765E-001  0.50101802E+000  0.11880273E-002 -0.65369519E-002 -0.65019217E-002  0.00000000E+000 -0.59445262E-018
  0.99910015E+000 -0.94330846E-003 -0.99910015E+000  0.94330846E-003  0.15030937E+001  0.36150628E-002  0.15030937E+001  0.36149598E-002  0.19829874E-001  0.19727559E-001  0.19827271E-001  0.19719787E-001  0.50103123E+000  0.12049866E-002 -0.66090904E-002 -0.65732624E-002  0.00000000E+000 -0.60101270E-018
  0.99908967E+000 -0.95473598E-003 -0.99908967E+000  0.95473598E-003  0.15031339E+001  0.36667589E-002  0.15031338E+001  0.36666512E-002  0.20048751E-001  0.19944160E-001  0.20046061E-001  0.19936129E-001  0.50104462E+000  0.12222171E-002 -0.66820203E-002 -0.66453762E-002  0.00000000E+000 -0.60764475E-018
  0.99907907E+000 -0.96631127E-003 -0.99907907E+000  0.96631127E-003  0.15031746E+001  0.37192832E-002  0.15031746E+001  0.37191707E-002  0.20270031E-001  0.20163114E-001  0.20267251E-001  0.20154814E-001  0.50105820E+000  0.12397236E-002 -0.67557503E-002 -0.67182713E-002  0.00000000E+000 -0.61434955E-018
  0.99906835E+000 -0.97803642E-003 -0.99906835E+000  0.97803642E-003  0.15032160E+001  0.37726507E-002  0.15032159E+001  0.37725331E-002  0.20493740E-001  0.20384446E-001  0.20490867E-001  0.20375868E-001  0.50107198E+000  0.12575110E-002 -0.68302890E-002 -0.67919559E-002  0.00000000E+000 -0.62112790E-018
  0.99905749E+000 -0.98991356E-003 -0.99905749E+000  0.98991356E-003  0.15032579E+001  0.38268763E-002  0.15032579E+001  0.38267534E-002  0.20719905E-001  0.20608180E-001  0.20716936E-001  0.20599315E-001  0.50108595E+000  0.12755845E-002 -0.69056452E-002 -0.68664383E-002  0.00000000E+000 -0.62798059E-018
  0.99904650E+000 -0.10019448E-002 -0.99904650E+000  0.10019448E-002  0.15033004E+001  0.38819752E-002  0.15033004E+001  0.38818469E-002  0.20948552E-001  0.20834342E-001  0.20945483E-001  0.20825181E-001  0.50110013E+000  0.12939490E-002 -0.69818277E-002 -0.69417269E-002  0.00000000E+000 -0.63490842E-018
  0.99903538E+000 -0.10141325E-002 -0.99903538E+000  0.10141325E-002  0.15033436E+001  0.39379633E-002  0.15033435E+001  0.39378291E-002  0.21179708E-001  0.21062958E-001  0.21176536E-001  0.21053491E-001  0.50111451E+000  0.13126097E-002 -0.70588455E-002 -0.70178302E-002  0.00000000E+000 -0.64191220E-018
  0.99902412E+000 -0.10264786E-002 -0.99902412E+000  0.10264786E-002  0.15033873E+001  0.39948562E-002  0.15033873E+001  0.39947161E-002  0.21413401E-001  0.21294054E-001  0.21410123E-001  0.21284270E-001  0.50112910E+000  0.13315720E-002 -0.71367076E-002 -0.70947568E-002  0.00000000E+000 -0.64899277E-018
  0.99901272E+000 -0.10389857E-002 -0.99901272E+000  0.10389857E-002  0.15034317E+001  0.40526704E-002  0.15034317E+001  0.40525240E-002  0.21649657E-001  0.21527657E-001  0.21646269E-001  0.21517546E-001  0.50114390E+000  0.13508413E-002 -0.72154230E-002 -0.71725152E-002  0.00000000E+000 -0.65615094E-018
  0.99900119E+000 -0.10516558E-002 -0.99900119E+000  0.10516558E-002  0.15034768E+001  0.41114223E-002  0.15034767E+001  0.41112693E-002  0.21888505E-001  0.21763792E-001  0.21885004E-001  0.21753343E-001  0.50115891E+000  0.13704231E-002 -0.72950012E-002 -0.72511143E-002  0.00000000E+000 -0.66338756E-018
  0.99898951E+000 -0.10644914E-002 -0.99898951E+000  0.10644914E-002  0.15035225E+001  0.41711288E-002  0.15035224E+001  0.41709689E-002  0.22129972E-001  0.22002486E-001  0.22126354E-001  0.21991688E-001  0.50117414E+000  0.13903230E-002 -0.73754513E-002 -0.73305627E-002  0.00000000E+000 -0.67070348E-018
  0.99897770E+000 -0.10774948E-002 -0.99897770E+000  0.10774948E-002  0.15035688E+001  0.42318070E-002  0.15035688E+001  0.42316400E-002  0.22374088E-001  0.22243767E-001  0.22370349E-001  0.22232609E-001  0.50118960E+000  0.14105467E-002 -0.74567829E-002 -0.74108695E-002  0.00000000E+000 -0.67809955E-018
  0.99896573E+000 -0.10906684E-002 -0.99896573E+000  0.10906684E-002  0.15036159E+001  0.42934746E-002  0.15036158E+001  0.42933001E-002  0.22620880E-001  0.22487663E-001  0.22617016E-001  0.22476131E-001  0.50120527E+000  0.14311000E-002 -0.75390053E-002 -0.74920436E-002  0.00000000E+000 -0.68557663E-018
  0.99895362E+000 -0.11040148E-002 -0.99895362E+000  0.11040148E-002  0.15036636E+001  0.43561492E-002  0.15036635E+001  0.43559669E-002  0.22870379E-001  0.22734199E-001  0.22866385E-001  0.22722282E-001  0.50122118E+000  0.14519890E-002 -0.76221283E-002 -0.75740940E-002  0.00000000E+000 -0.69313561E-018
  0.99894137E+000 -0.11175363E-002 -0.99894137E+000  0.11175363E-002  0.15037120E+001  0.44198492E-002  0.15037120E+001  0.44196587E-002  0.23122612E-001  0.22983405E-001  0.23118485E-001  0.22971090E-001  0.50123732E+000  0.14732196E-002 -0.77061616E-002 -0.76570300E-002  0.00000000E+000 -0.70077737E-018
  0.99892896E+000 -0.11312354E-002 -0.99892896E+000  0.11312354E-002  0.15037611E+001  0.44845931E-002  0.15037611E+001  0.44843940E-002  0.23377611E-001  0.23235309E-001  0.23373345E-001  0.23222582E-001  0.50125369E+000  0.14947980E-002 -0.77911149E-002 -0.77408607E-002  0.00000000E+000 -0.70850279E-018
  0.99891640E+000 -0.11451149E-002 -0.99891640E+000  0.11451149E-002  0.15038110E+001  0.45503998E-002  0.15038109E+001  0.45501918E-002  0.23635403E-001  0.23489938E-001  0.23630995E-001  0.23476786E-001  0.50127031E+000  0.15167306E-002 -0.78769983E-002 -0.78255955E-002  0.00000000E+000 -0.71631279E-018
  0.99890369E+000 -0.11591772E-002 -0.99890369E+000  0.11591772E-002  0.15038616E+001  0.46172885E-002  0.15038615E+001  0.46170712E-002  0.23896021E-001  0.23747322E-001  0.23891465E-001  0.23733731E-001  0.50128717E+000  0.15390237E-002 -0.79638217E-002 -0.79112438E-002  0.00000000E+000 -0.72420828E-018
  0.99889082E+000 -0.11734250E-002 -0.99889082E+000  0.11734250E-002  0.15039129E+001  0.46852790E-002  0.15039128E+001  0.46850519E-002  0.24159494E-001  0.24007490E-001  0.24154786E-001  0.23993445E-001  0.50130427E+000  0.15616840E-002 -0.80515953E-002 -0.79978152E-002  0.00000000E+000 -0.73219017E-018
