  0.15000052E+001  0.15000053E+001  0.15000055E+001  0.15000057E+001  0.15000059E+001  0.15000060E+001
  0.15000062E+001  0.15000064E+001  0.15000065E+001  0.15000067E+001  0.15000069E+001  0.15000070E+001
  0.15000072E+001  0.15000073E+001  0.15000075E+001  0.15000077E+001  0.15000078E+001  0.15000080E+001
  0.15000081E+001  0.15000083E+001  0.15000085E+001  0.15000086E+001  0.15000088E+001  0.15000089E+001
  0.15000091E+001  0.15000092E+001  0.15000094E+001  0.15000095E+001  0.15000097E+001  0.15000098E+001
  0.15000100E+001  0.15000102E+001  0.15000103E+001  0.15000105E+001  0.15000106E+001  0.15000108E+001
  0.15000109E+001  0.15000111E+001  0.15000113E+001  0.15000114E+001  0.15000116E+001  0.15000117E+001
  0.15000119E+001  0.15000121E+001  0.15000122E+001  0.15000124E+001  0.15000125E+001  0.15000127E+001
  0.15000129E+001  0.15000130E+001  0.15000132E+001  0.15000134E+001  0.15000136E+001  0.15000137E+001
  0.15000139E+001  0.15000141E+001  0.15000142E+001  0.15000144E+001  0.15000146E+001  0.15000148E+001
  0.15000150E+001  0.15000151E+001  0.15000153E+001  0.15000155E+001  0.15000157E+001  0.15000159E+001
  0.15000161E+001  0.15000163E+001  0.15000165E+001  0.15000167E+001  0.15000169E+001  0.15000171E+001
  0.15000173E+001  0.15000175E+001  0.15000177E+001  0.15000179E+001  0.15000181E+001  0.15000183E+001
  0.15000185E+001  0.15000187E+001  0.15000189E+001  0.15000192E+001  0.15000194E+001  0.15000196E+001
  0.15000198E+001  0.15000201E+001  0.15000203E+001  0.15000205E+001  0.15000207E+001  0.15000210E+001
  0.15000212E+001  0.15000215E+001  0.15000217E+001  0.15000220E+001  0.15000222E+001  0.15000225E+001
  0.15000227E+001  0.15000230E+001  0.15000232E+001  0.15000235E+001  0.15000238E+001  0.15000240E+001
  0.15000243E+001  0.15000246E+001  0.15000248E+001  0.15000251E+001  0.15000254E+001  0.15000257E+001
  0.15000260E+001  0.15000263E+001  0.15000266E+001  0.15000269E+001  0.15000272E+001  0.15000275E+001
  0.15000278E+001  0.15000281E+001  0.15000284E+001  0.15000287E+001  0.15000290E+001  0.15000294E+001
  0.15000297E+001  0.15000300E+001  0.15000304E+001  0.15000307E+001  0.15000310E+001  0.15000314E+001
  0.15000317E+001  0.15000321E+001  0.15000324E+001  0.15000328E+001  0.15000332E+001  0.15000335E+001
  0.15000339E+001  0.15000343E+001  0.15000347E+001  0.15000351E+001  0.15000355E+001  0.15000358E+001
  0.15000362E+001  0.15000367E+001  0.15000371E+001  0.15000375E+001  0.15000379E+001  0.15000383E+001
  0.15000387E+001  0.15000392E+001  0.15000396E+001  0.15000400E+001  0.15000405E+001  0.15000409E+001
  0.15000414E+001  0.15000419E+001  0.15000423E+001  0.15000428E+001  0.15000433E+001  0.15000437E+001
  0.15000442E+001  0.15000447E+001  0.15000452E+001  0.15000457E+001  0.15000462E+001  0.15000467E+001
  0.15000473E+001  0.15000478E+001  0.15000483E+001  0.15000489E+001  0.15000494E+001  0.15000499E+001
  0.15000505E+001  0.15000511E+001  0.15000516E+001  0.15000522E+001  0.15000528E+001  0.15000534E+001
  0.15000540E+001  0.15000546E+001  0.15000552E+001  0.15000558E+001  0.15000564E+001  0.15000570E+001
  0.15000577E+001  0.15000583E+001  0.15000589E+001  0.15000596E+001  0.15000603E+001  0.15000609E+001
  0.15000616E+001  0.15000623E+001  0.15000630E+001  0.15000637E+001  0.15000644E+001  0.15000651E+001
  0.15000658E+001  0.15000665E+001  0.15000673E+001  0.15000680E+001  0.15000688E+001  0.15000696E+001
  0.15000703E+001  0.15000711E+001  0.15000719E+001  0.15000727E+001  0.15000735E+001  0.15000743E+001
  0.15000751E+001  0.15000760E+001  0.15000768E+001  0.15000777E+001  0.15000785E+001  0.15000794E+001
  0.15000803E+001  0.15000812E+001  0.15000821E+001  0.15000830E+001  0.15000839E+001  0.15000848E+001
  0.15000858E+001  0.15000867E+001  0.15000877E+001  0.15000887E+001  0.15000896E+001  0.15000906E+001
  0.15000916E+001  0.15000927E+001  0.15000937E+001  0.15000947E+001  0.15000958E+001  0.15000968E+001
  0.15000979E+001  0.15000990E+001  0.15001001E+001  0.15001012E+001  0.15001023E+001  0.15001035E+001
  0.15001046E+001  0.15001058E+001  0.15001069E+001  0.15001081E+001  0.15001093E+001  0.15001105E+001
  0.15001118E+001  0.15001130E+001  0.15001143E+001  0.15001155E+001  0.15001168E+001  0.15001181E+001
  0.15001194E+001  0.15001207E+001  0.15001221E+001  0.15001234E+001  0.15001248E+001  0.15001262E+001
  0.15001276E+001  0.15001290E+001  0.15001304E+001  0.15001319E+001  0.15001333E+001  0.15001348E+001
  0.15001363E+001  0.15001378E+001  0.15001394E+001  0.15001409E+001  0.15001425E+001  0.15001441E+001
  0.15001457E+001  0.15001473E+001  0.15001489E+001  0.15001506E+001  0.15001522E+001  0.15001539E+001
  0.15001556E+001  0.15001573E+001  0.15001591E+001  0.15001609E+001  0.15001626E+001  0.15001644E+001
  0.15001663E+001  0.15001681E+001  0.15001700E+001  0.15001719E+001  0.15001738E+001  0.15001757E+001
  0.15001776E+001  0.15001796E+001  0.15001816E+001  0.15001836E+001  0.15001856E+001  0.15001877E+001
  0.15001898E+001  0.15001919E+001  0.15001940E+001  0.15001962E+001  0.15001983E+001  0.15002005E+001
  0.15002028E+001  0.15002050E+001  0.15002073E+001  0.15002096E+001  0.15002119E+001  0.15002143E+001
  0.15002166E+001  0.15002190E+001  0.15002215E+001  0.15002239E+001  0.15002264E+001  0.15002289E+001
  0.15002315E+001  0.15002340E+001  0.15002366E+001  0.15002392E+001  0.15002419E+001  0.15002446E+001
  0.15002473E+001  0.15002500E+001  0.15002528E+001  0.15002556E+001  0.15002584E+001  0.15002613E+001
  0.15002642E+001  0.15002671E+001  0.15002701E+001  0.15002731E+001  0.15002761E+001  0.15002792E+001
  0.15002823E+001  0.15002854E+001  0.15002886E+001  0.15002918E+001  0.15002950E+001  0.15002983E+001
  0.15003016E+001  0.15003049E+001  0.15003083E+001  0.15003117E+001  0.15003152E+001  0.15003187E+001
  0.15003222E+001  0.15003258E+001  0.15003294E+001  0.15003330E+001  0.15003367E+001  0.15003405E+001
  0.15003442E+001  0.15003480E+001  0.15003519E+001  0.15003558E+001  0.15003598E+001  0.15003637E+001
  0.15003678E+001  0.15003718E+001  0.15003760E+001  0.15003801E+001  0.15003843E+001  0.15003886E+001
  0.15003929E+001  0.15003973E+001  0.15004017E+001  0.15004061E+001  0.15004106E+001  0.15004152E+001
  0.15004198E+001  0.15004244E+001  0.15004291E+001  0.15004339E+001  0.15004387E+001  0.15004436E+001
  0.15004485E+001  0.15004534E+001  0.15004585E+001  0.15004635E+001  0.15004687E+001  0.15004739E+001
  0.15004791E+001  0.15004844E+001  0.15004898E+001  0.15004952E+001  0.15005007E+001  0.15005063E+001
  0.15005119E+001  0.15005175E+001  0.15005233E+001  0.15005291E+001  0.15005349E+001  0.15005409E+001
  0.15005468E+001  0.15005529E+001  0.15005590E+001  0.15005652E+001  0.15005715E+001  0.15005778E+001
  0.15005842E+001  0.15005907E+001  0.15005972E+001  0.15006038E+001  0.15006105E+001  0.15006173E+001
  0.15006241E+001  0.15006310E+001  0.15006380E+001  0.15006451E+001  0.15006522E+001  0.15006595E+001
  0.15006668E+001  0.15006741E+001  0.15006816E+001  0.15006892E+001  0.15006968E+001  0.15007045E+001
  0.15007123E+001  0.15007202E+001  0.15007282E+001  0.15007362E+001  0.15007444E+001  0.15007526E+001
  0.15007610E+001  0.15007694E+001  0.15007779E+001  0.15007865E+001  0.15007952E+001  0.15008040E+001
  0.15008129E+001  0.15008219E+001  0.15008310E+001  0.15008402E+001  0.15008495E+001  0.15008589E+001
  0.15008684E+001  0.15008780E+001  0.15008877E+001  0.15008976E+001  0.15009075E+001  0.15009175E+001
  0.15009277E+001  0.15009380E+001  0.15009483E+001  0.15009588E+001  0.15009694E+001  0.15009802E+001
  0.15009910E+001  0.15010020E+001  0.15010130E+001  0.15010243E+001  0.15010356E+001  0.15010470E+001
  0.15010586E+001  0.15010703E+001  0.15010822E+001  0.15010941E+001  0.15011062E+001  0.15011185E+001
  0.15011308E+001  0.15011433E+001  0.15011560E+001  0.15011688E+001  0.15011817E+001  0.15011948E+001
  0.15012080E+001  0.15012213E+001  0.15012348E+001  0.15012485E+001  0.15012623E+001  0.15012762E+001
  0.15012903E+001  0.15013046E+001  0.15013190E+001  0.15013336E+001  0.15013483E+001  0.15013632E+001
  0.15013783E+001  0.15013935E+001  0.15014089E+001  0.15014245E+001  0.15014402E+001  0.15014561E+001
  0.15014722E+001  0.15014885E+001  0.15015049E+001  0.15015216E+001  0.15015384E+001  0.15015554E+001
  0.15015725E+001  0.15015899E+001  0.15016075E+001  0.15016252E+001  0.15016432E+001  0.15016613E+001
  0.15016796E+001  0.15016982E+001  0.15017169E+001  0.15017359E+001  0.15017550E+001  0.15017744E+001
  0.15017940E+001  0.15018138E+001  0.15018338E+001  0.15018540E+001  0.15018745E+001  0.15018952E+001
  0.15019161E+001  0.15019372E+001  0.15019586E+001  0.15019802E+001  0.15020021E+001  0.15020241E+001
  0.15020465E+001  0.15020690E+001  0.15020918E+001  0.15021149E+001  0.15021382E+001  0.15021618E+001
  0.15021856E+001  0.15022097E+001  0.15022341E+001  0.15022587E+001  0.15022836E+001  0.15023088E+001
  0.15023342E+001  0.15023599E+001  0.15023859E+001  0.15024122E+001  0.15024388E+001  0.15024656E+001
  0.15024928E+001  0.15025203E+001  0.15025480E+001  0.15025761E+001  0.15026044E+001  0.15026331E+001
  0.15026621E+001  0.15026914E+001  0.15027210E+001  0.15027510E+001  0.15027812E+001  0.15028118E+001
  0.15028428E+001  0.15028741E+001  0.15029057E+001  0.15029376E+001  0.15029699E+001  0.15030026E+001
  0.15030356E+001  0.15030690E+001  0.15031027E+001  0.15031369E+001  0.15031713E+001  0.15032062E+001
  0.15032414E+001  0.15032770E+001  0.15033131E+001  0.15033495E+001  0.15033862E+001  0.15034234E+001
  0.15034610E+001  0.15034990E+001  0.15035375E+001  0.15035763E+001  0.15036156E+001  0.15036553E+001
  0.15036954E+001  0.15037359E+001  0.15037769E+001  0.15038184E+001  0.15038602E+001  0.15039026E+001
  0.15039454E+001  0.15039886E+001  0.15040324E+001  0.15040766E+001  0.15041213E+001  0.15041664E+001
  0.15042121E+001  0.15042582E+001  0.15043049E+001  0.15043521E+001  0.15043997E+001  0.15044479E+001
  0.15044966E+001  0.15045458E+001  0.15045956E+001  0.15046459E+001  0.15046967E+001  0.15047481E+001
  0.15048001E+001  0.15048526E+001  0.15049056E+001  0.15049593E+001  0.15050135E+001  0.15050683E+001
  0.15051237E+001  0.15051797E+001  0.15052363E+001  0.15052935E+001  0.15053513E+001  0.15054097E+001
  0.15054688E+001  0.15055285E+001  0.15055888E+001  0.15056498E+001  0.15057114E+001  0.15057737E+001
  0.15058367E+001  0.15059004E+001  0.15059647E+001  0.15060297E+001  0.15060954E+001  0.15061618E+001
  0.15062289E+001  0.15062968E+001  0.15063654E+001  0.15064347E+001  0.15065047E+001  0.15065755E+001
  0.15066470E+001  0.15067193E+001  0.15067924E+001  0.15068663E+001  0.15069409E+001  0.15070164E+001
  0.15070926E+001  0.15071697E+001  0.15072475E+001  0.15073262E+001  0.15074058E+001  0.15074861E+001
  0.15075674E+001  0.15076495E+001  0.15077324E+001  0.15078163E+001  0.15079010E+001  0.15079866E+001
  0.15080732E+001  0.15081606E+001  0.15082490E+001  0.15083383E+001  0.15084286E+001  0.15085198E+001
  0.15086119E+001  0.15087051E+001  0.15087992E+001  0.15088943E+001  0.15089904E+001  0.15090876E+001
  0.15091857E+001  0.15092849E+001  0.15093851E+001  0.15094864E+001  0.15095887E+001  0.15096921E+001
  0.15097966E+001  0.15099022E+001  0.15100089E+001  0.15101167E+001  0.15102256E+001  0.15103357E+001
  0.15104469E+001  0.15105593E+001  0.15106728E+001  0.15107875E+001  0.15109035E+001  0.15110206E+001
  0.15111389E+001  0.15112585E+001  0.15113793E+001  0.15115014E+001  0.15116247E+001  0.15117493E+001
  0.15118752E+001  0.15120025E+001  0.15121310E+001  0.15122608E+001  0.15123920E+001  0.15125246E+001
  0.15126585E+001  0.15127937E+001  0.15129304E+001  0.15130685E+001  0.15132080E+001  0.15133489E+001
  0.15134913E+001  0.15136351E+001  0.15137805E+001  0.15139272E+001  0.15140755E+001  0.15142253E+001
  0.15143767E+001  0.15145296E+001  0.15146840E+001  0.15148400E+001  0.15149976E+001  0.15151568E+001
  0.15153176E+001  0.15154800E+001  0.15156441E+001  0.15158099E+001  0.15159773E+001  0.15161464E+001
  0.15163172E+001  0.15164897E+001  0.15166640E+001  0.15168400E+001  0.15170178E+001  0.15171974E+001
  0.15173788E+001  0.15175620E+001  0.15177470E+001  0.15179339E+001  0.15181227E+001  0.15183133E+001
  0.15185058E+001  0.15187003E+001  0.15188966E+001  0.15190950E+001  0.15192952E+001  0.15194975E+001
  0.15197018E+001  0.15199081E+001  0.15201164E+001  0.15203268E+001  0.15205393E+001  0.15207538E+001
  0.15209705E+001  0.15211892E+001  0.15214102E+001  0.15216333E+001  0.15218585E+001  0.15220860E+001
  0.15223157E+001  0.15225476E+001  0.15227818E+001  0.15230182E+001  0.15232569E+001  0.15234980E+001
  0.15237414E+001  0.15239871E+001  0.15242352E+001  0.15244857E+001  0.15247386E+001  0.15249939E+001
  0.15252517E+001  0.15255119E+001  0.15257746E+001  0.15260399E+001  0.15263076E+001  0.15265779E+001
  0.15268508E+001  0.15271263E+001  0.15274044E+001  0.15276851E+001  0.15279684E+001  0.15282544E+001
  0.15285432E+001  0.15288346E+001  0.15291288E+001  0.15294257E+001  0.15297254E+001  0.15300279E+001
  0.15303332E+001  0.15306413E+001  0.15309524E+001  0.15312662E+001  0.15315831E+001  0.15319028E+001
  0.15322255E+001  0.15325511E+001  0.15328797E+001  0.15332114E+001  0.15335461E+001  0.15338838E+001
  0.15342247E+001  0.15345686E+001  0.15349156E+001  0.15352658E+001  0.15356192E+001  0.15359758E+001
  0.15363356E+001  0.15366986E+001  0.15370648E+001  0.15374344E+001  0.15378073E+001  0.15381835E+001
  0.15385630E+001  0.15389459E+001  0.15393322E+001  0.15397220E+001  0.15401151E+001  0.15405118E+001
  0.15409119E+001  0.15413156E+001  0.15417227E+001  0.15421335E+001  0.15425478E+001  0.15429657E+001
  0.15433873E+001  0.15438125E+001  0.15442414E+001  0.15446739E+001  0.15451102E+001  0.15455503E+001
  0.15459941E+001  0.15464417E+001  0.15468931E+001  0.15473484E+001  0.15478075E+001  0.15482705E+001
  0.15487374E+001  0.15492083E+001  0.15496831E+001  0.15501619E+001  0.15506447E+001  0.15511315E+001
  0.15516224E+001  0.15521173E+001  0.15526164E+001  0.15531195E+001  0.15536269E+001  0.15541383E+001
  0.15546540E+001  0.15551739E+001  0.15556980E+001  0.15562264E+001  0.15567591E+001  0.15572961E+001
  0.15578374E+001  0.15583831E+001  0.15589331E+001  0.15594876E+001  0.15600465E+001  0.15606098E+001
  0.15611776E+001  0.15617500E+001  0.15623268E+001  0.15629082E+001  0.15634941E+001  0.15640846E+001
  0.15646798E+001  0.15652796E+001  0.15658840E+001  0.15664932E+001  0.15671070E+001  0.15677256E+001
  0.15683489E+001  0.15689770E+001  0.15696099E+001  0.15702476E+001  0.15708902E+001  0.15715376E+001
  0.15721900E+001  0.15728472E+001  0.15735094E+001  0.15741766E+001  0.15748487E+001  0.15755259E+001
  0.15762080E+001  0.15768953E+001  0.15775876E+001  0.15782850E+001  0.15789876E+001  0.15796952E+001
  0.15804081E+001  0.15811262E+001  0.15818494E+001  0.15825779E+001  0.15833117E+001  0.15840508E+001
  0.15847951E+001  0.15855448E+001  0.15862999E+001  0.15870603E+001  0.15878262E+001  0.15885975E+001
  0.15893742E+001  0.15901564E+001  0.15909441E+001  0.15917373E+001  0.15925361E+001  0.15933404E+001
  0.15941503E+001  0.15949659E+001  0.15957871E+001  0.15966140E+001  0.15974465E+001  0.15982848E+001
  0.15991288E+001  0.15999785E+001  0.16008341E+001  0.16016955E+001  0.16025627E+001  0.16034358E+001
  0.16043148E+001  0.16051997E+001  0.16060905E+001  0.16069873E+001  0.16078901E+001  0.16087989E+001
  0.16097138E+001  0.16106347E+001  0.16115618E+001  0.16124950E+001  0.16134343E+001  0.16143798E+001
  0.16153315E+001  0.16162895E+001  0.16172538E+001  0.16182243E+001  0.16192012E+001  0.16201844E+001
  0.16211741E+001  0.16221701E+001  0.16231726E+001  0.16241816E+001  0.16251971E+001  0.16262191E+001
  0.16272477E+001  0.16282829E+001  0.16293248E+001  0.16303733E+001  0.16314286E+001  0.16324906E+001
  0.16335594E+001  0.16346350E+001  0.16357174E+001  0.16368067E+001  0.16379030E+001  0.16390062E+001
  0.16401164E+001  0.16412337E+001  0.16423580E+001  0.16434895E+001  0.16446281E+001  0.16457739E+001
  0.16469270E+001  0.16480874E+001  0.16492550E+001  0.16504301E+001  0.16516126E+001  0.16528025E+001
  0.16540000E+001  0.16552050E+001  0.16564176E+001  0.16576378E+001  0.16588658E+001  0.16601015E+001
  0.16613450E+001  0.16625964E+001  0.16638557E+001  0.16651229E+001  0.16663982E+001  0.16676815E+001
  0.16689730E+001  0.16702727E+001  0.16715806E+001  0.16728968E+001  0.16742214E+001  0.16755544E+001
  0.16768959E+001  0.16782460E+001  0.16796046E+001  0.16809720E+001  0.16823481E+001  0.16837331E+001
  0.16851269E+001  0.16865297E+001  0.16879416E+001  0.16893625E+001  0.16907927E+001  0.16922321E+001
  0.16936808E+001  0.16951390E+001  0.16966066E+001  0.16980838E+001  0.16995707E+001  0.17010673E+001
  0.17025738E+001  0.17040901E+001  0.17056168E+001  0.17071537E+001  0.17078362E+001  0.17085206E+001
  0.17092070E+001  0.17098954E+001  0.17105857E+001  0.17112781E+001  0.17119725E+001  0.17126689E+001
  0.17133674E+001  0.17140678E+001  0.17147703E+001  0.17154747E+001  0.17161812E+001  0.17168898E+001
  0.17176003E+001  0.17183128E+001  0.17190274E+001  0.17197439E+001  0.17204624E+001  0.17211829E+001
  0.17219054E+001  0.17226299E+001  0.17233563E+001  0.17240846E+001  0.17248149E+001  0.17255471E+001
  0.17262812E+001  0.17270172E+001  0.17277551E+001  0.17284948E+001  0.17292364E+001  0.17299798E+001
  0.17307251E+001  0.17314721E+001  0.17322209E+001  0.17329715E+001  0.17337238E+001  0.17344779E+001
  0.17352336E+001  0.17359910E+001  0.17367500E+001  0.17375107E+001  0.17382729E+001  0.17390367E+001
  0.17398020E+001  0.17405689E+001  0.17413372E+001  0.17421069E+001  0.17428780E+001  0.17436505E+001
  0.17444242E+001  0.17451993E+001  0.17459756E+001  0.17467530E+001  0.17475316E+001  0.17483113E+001
  0.17490920E+001  0.17498737E+001  0.17506563E+001  0.17514398E+001  0.17522241E+001  0.17530092E+001
  0.17537949E+001  0.17545813E+001  0.17553682E+001  0.17561555E+001  0.17569433E+001  0.17577315E+001
  0.17585199E+001  0.17593085E+001  0.17600972E+001  0.17608859E+001  0.17616746E+001  0.17624632E+001
  0.17632516E+001  0.17640396E+001  0.17648274E+001  0.17656146E+001  0.17664014E+001  0.17671875E+001
  0.17679730E+001  0.17687576E+001  0.17695415E+001  0.17703244E+001  0.17711063E+001  0.17718872E+001
  0.17726669E+001  0.17734454E+001  0.17742227E+001  0.17749986E+001  0.17757732E+001  0.17765463E+001
  0.17773180E+001  0.17780881E+001  0.17788567E+001  0.17796236E+001  0.17803890E+001  0.17811527E+001
  0.17819147E+001  0.17826750E+001  0.17834336E+001  0.17841906E+001  0.17849458E+001  0.17856994E+001
  0.17864513E+001  0.17872015E+001  0.17879502E+001  0.17886972E+001  0.17894427E+001  0.17901866E+001
  0.17909292E+001  0.17916703E+001  0.17924100E+001  0.17931485E+001  0.17938858E+001  0.17946219E+001
  0.17953570E+001  0.17960911E+001  0.17968243E+001  0.17975567E+001  0.17982885E+001  0.17990196E+001
  0.17997503E+001  0.18004805E+001  0.18012105E+001  0.18019403E+001  0.18026701E+001  0.18033999E+001
  0.18041299E+001  0.18048603E+001  0.18055910E+001  0.18063223E+001  0.18070543E+001  0.18077871E+001
  0.18085209E+001  0.18092557E+001  0.18099917E+001  0.18107290E+001  0.18114678E+001  0.18122081E+001
  0.18129501E+001  0.18136940E+001  0.18144399E+001  0.18151878E+001  0.18159380E+001  0.18166905E+001
  0.18174455E+001  0.18182031E+001  0.18189634E+001  0.18197265E+001  0.18204927E+001  0.18212619E+001
  0.18220343E+001  0.18228101E+001  0.18235893E+001  0.18243720E+001  0.18251585E+001  0.18259487E+001
  0.18267429E+001  0.18275410E+001  0.18283433E+001  0.18291498E+001  0.18299607E+001  0.18307760E+001
  0.18315958E+001  0.18324203E+001  0.18332496E+001  0.18340837E+001  0.18349227E+001  0.18357668E+001
  0.18366161E+001  0.18374705E+001  0.18383303E+001  0.18391956E+001  0.18400663E+001  0.18409426E+001
  0.18418246E+001  0.18427124E+001  0.18436061E+001  0.18445056E+001  0.18454112E+001  0.18463229E+001
  0.18472408E+001  0.18481650E+001  0.18490954E+001  0.18500323E+001  0.18509757E+001  0.18519256E+001
  0.18528822E+001  0.18538454E+001  0.18548155E+001  0.18557923E+001  0.18567761E+001  0.18577669E+001
  0.18587647E+001  0.18597696E+001  0.18607817E+001  0.18618010E+001  0.18628276E+001  0.18638616E+001
  0.18684892E+001  0.18732646E+001  0.18781924E+001  0.18832769E+001  0.18885221E+001  0.18939319E+001
  0.18995098E+001  0.19052594E+001  0.19111839E+001  0.19172864E+001  0.19235700E+001  0.19300375E+001
  0.19366920E+001  0.19435360E+001  0.19505723E+001  0.19578037E+001  0.19652328E+001  0.19728621E+001
  0.19806944E+001  0.19887322E+001  0.19969783E+001  0.20054354E+001  0.20141061E+001  0.20229932E+001
  0.20320996E+001  0.20414282E+001  0.20509819E+001  0.20607637E+001  0.20707768E+001  0.20810243E+001
  0.20915095E+001  0.21022359E+001  0.21132069E+001  0.21244261E+001  0.21358973E+001  0.21476241E+001
  0.21596107E+001  0.21718610E+001  0.21843792E+001  0.21971698E+001  0.22102370E+001  0.22235857E+001
  0.22372204E+001  0.22511460E+001  0.22653677E+001  0.22798906E+001  0.22947200E+001  0.23098614E+001
  0.23253206E+001  0.23411033E+001  0.23572155E+001  0.23736633E+001  0.23904532E+001  0.24075916E+001
  0.24250853E+001  0.24429410E+001  0.24611658E+001  0.24797671E+001  0.24987521E+001  0.25181287E+001
  0.25379045E+001  0.25580876E+001  0.25786863E+001  0.25997091E+001  0.26211644E+001  0.26430613E+001
  0.26654089E+001  0.26882164E+001  0.27114934E+001  0.27352496E+001  0.27594952E+001  0.27842402E+001
  0.28094953E+001  0.28352712E+001  0.28615788E+001  0.28884295E+001  0.29158347E+001  0.29438062E+001
  0.29723562E+001  0.30014968E+001  0.30312408E+001  0.30616010E+001  0.30925906E+001  0.31242232E+001
  0.31565126E+001  0.31894728E+001  0.32231183E+001  0.32574639E+001  0.32925247E+001  0.33283160E+001
  0.33648536E+001  0.34021538E+001  0.34402329E+001  0.34791077E+001  0.35187956E+001  0.35593141E+001
  0.36006812E+001  0.36429153E+001  0.36860352E+001  0.37300600E+001  0.37750094E+001  0.38209035E+001
  0.38677627E+001  0.39156080E+001  0.39644609E+001  0.40143430E+001  0.40652769E+001  0.41172854E+001
  0.41703917E+001  0.42246198E+001  0.42799939E+001  0.43365391E+001  0.43942808E+001  0.44532449E+001
  0.45134580E+001  0.45749473E+001  0.46377405E+001  0.47018659E+001  0.47673525E+001  0.48342300E+001
  0.49025285E+001  0.49722789E+001  0.50435128E+001  0.51162626E+001  0.51905610E+001  0.52664418E+001
  0.53439395E+001  0.54230892E+001  0.55039268E+001  0.55864890E+001  0.56708134E+001  0.57569382E+001
  0.58449027E+001  0.59347469E+001  0.60265116E+001  0.61202386E+001  0.62159707E+001  0.63137514E+001
  0.64136253E+001  0.65156379E+001  0.66198358E+001  0.67262665E+001  0.68349786E+001  0.69460217E+001
  0.70594465E+001  0.71753049E+001  0.72936497E+001  0.74145350E+001  0.75380161E+001  0.76641494E+001
  0.77929926E+001  0.79246047E+001  0.80590457E+001  0.81963772E+001  0.83366621E+001  0.84799645E+001
  0.86263499E+001  0.87758854E+001  0.89286393E+001  0.90846816E+001  0.92440835E+001  0.94069181E+001
  0.95732599E+001  0.97431848E+001  0.99167706E+001  0.10094097E+002  0.10275244E+002  0.10460295E+002
  0.10649335E+002  0.10842450E+002  0.11039729E+002  0.11241260E+002  0.11447136E+002  0.11657451E+002
  0.11872301E+002  0.12091784E+002  0.12315999E+002  0.12545048E+002  0.12779036E+002  0.13018069E+002
  0.13262255E+002  0.13511705E+002  0.13766532E+002  0.14026851E+002  0.14292780E+002  0.14564439E+002
  0.14841951E+002  0.15125440E+002  0.15415034E+002  0.15710863E+002  0.16013060E+002  0.16321759E+002
  0.16637100E+002  0.16959222E+002  0.17288268E+002  0.17624386E+002  0.17967723E+002  0.18318433E+002
  0.18676668E+002  0.19042587E+002  0.19416351E+002  0.19798122E+002  0.20188067E+002  0.20586355E+002
  0.20993159E+002  0.21408653E+002  0.21833016E+002  0.22266429E+002  0.22709076E+002  0.23161145E+002
  0.23622824E+002  0.24094307E+002  0.24575790E+002  0.25067471E+002  0.25569552E+002  0.26082235E+002
  0.26605728E+002  0.27140239E+002  0.27685980E+002  0.28243163E+002  0.28812005E+002  0.29392722E+002
  0.29985532E+002  0.30590657E+002  0.31208318E+002  0.31838738E+002  0.32482138E+002  0.33138743E+002
  0.33808776E+002  0.34492459E+002  0.35190014E+002  0.35901662E+002  0.36627622E+002  0.37368108E+002
  0.38123334E+002  0.38893508E+002  0.39678837E+002  0.40479518E+002  0.41295745E+002  0.42127704E+002
  0.42975573E+002  0.43839522E+002  0.44719709E+002  0.45616283E+002  0.46529379E+002  0.47459119E+002
  0.48405609E+002  0.49368940E+002  0.50349183E+002  0.51346391E+002  0.52360595E+002  0.53391805E+002
  0.54440003E+002  0.55505148E+002  0.56587170E+002  0.57685967E+002  0.58801408E+002  0.59933328E+002
  0.61081526E+002  0.62245764E+002  0.63425767E+002  0.64621219E+002  0.65831761E+002  0.67056993E+002
  0.68296470E+002  0.69549703E+002  0.70816156E+002  0.72095246E+002  0.73386346E+002  0.74688780E+002
  0.76001827E+002  0.77324720E+002  0.78656648E+002  0.79996756E+002  0.81344149E+002  0.82697892E+002
  0.84057013E+002  0.85420506E+002  0.86787336E+002  0.88156438E+002  0.89526729E+002  0.90897101E+002
  0.92266435E+002  0.93633603E+002  0.94997468E+002  0.96356897E+002  0.97710758E+002  0.99057930E+002
  0.10039731E+003  0.10172780E+003  0.10304835E+003  0.10435792E+003  0.10565550E+003  0.10694013E+003
  0.10821088E+003  0.10946686E+003  0.11070724E+003  0.11193123E+003  0.11313809E+003  0.11432711E+003
  0.15000000E+001  0.15000003E+001  0.15000005E+001  0.15000008E+001  0.15000010E+001  0.15000013E+001
  0.15000015E+001  0.15000017E+001  0.15000020E+001  0.15000022E+001  0.15000024E+001  0.15000026E+001
  0.15000029E+001  0.15000031E+001  0.15000033E+001  0.15000035E+001  0.15000037E+001  0.15000039E+001
  0.15000041E+001  0.15000043E+001  0.15000044E+001  0.15000046E+001  0.15000048E+001  0.15000050E+001
  0.15000052E+001  0.15000054E+001  0.15000055E+001  0.15000057E+001  0.15000059E+001  0.15000060E+001
  0.15000062E+001  0.15000064E+001  0.15000065E+001  0.15000067E+001  0.15000069E+001  0.15000070E+001
  0.15000072E+001  0.15000074E+001  0.15000075E+001  0.15000077E+001  0.15000078E+001  0.15000080E+001
  0.15000081E+001  0.15000083E+001  0.15000085E+001  0.15000086E+001  0.15000088E+001  0.15000089E+001
